1.74382E+12,596,HTTP Request,200,OK,USERS 1-78,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,595,0,478
1.74382E+12,1365,HTTP Request,200,OK,USERS 1-39,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,1351,0,1255
1.74382E+12,647,HTTP Request,200,OK,USERS 1-75,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,633,0,537
1.74382E+12,1353,HTTP Request,200,OK,USERS 1-40,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,1352,0,1237
1.74382E+12,1416,HTTP Request,200,OK,USERS 1-37,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1415,0,1298
1.74382E+12,802,HTTP Request,200,OK,USERS 1-66,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,802,0,686
1.74382E+12,1711,HTTP Request,200,OK,USERS 1-4,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1695,0,1603
1.74382E+12,1088,HTTP Request,200,OK,USERS 1-53,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,1074,0,982
1.74382E+12,1710,HTTP Request,200,OK,USERS 1-14,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1695,0,1599
1.74382E+12,541,HTTP Request,200,OK,USERS 1-80,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,540,0,430
1.74382E+12,992,HTTP Request,200,OK,USERS 1-58,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,992,0,881
1.74382E+12,868,HTTP Request,200,OK,USERS 1-64,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,852,0,758
1.74382E+12,1108,HTTP Request,200,OK,USERS 1-52,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,1094,0,998
1.74382E+12,511,HTTP Request,200,OK,USERS 1-82,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,495,0,404
1.74382E+12,1586,HTTP Request,200,OK,USERS 1-28,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1570,0,1479
1.74382E+12,1203,HTTP Request,200,OK,USERS 1-48,text,TRUE,,3293,119,108,108,https://www.saucedemo.com/,1202,0,1078
1.74382E+12,1296,HTTP Request,200,OK,USERS 1-43,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1296,0,1178
1.74382E+12,1209,HTTP Request,200,OK,USERS 1-47,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1193,0,1101
1.74382E+12,946,HTTP Request,200,OK,USERS 1-60,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,946,0,833
1.74382E+12,1712,HTTP Request,200,OK,USERS 1-20,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1712,0,1599
1.74382E+12,1706,HTTP Request,200,OK,USERS 1-8,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1692,0,1596
1.74382E+12,1247,HTTP Request,200,OK,USERS 1-45,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1235,0,1137
1.74382E+12,769,HTTP Request,200,OK,USERS 1-69,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,758,0,658
1.74382E+12,834,HTTP Request,200,OK,USERS 1-65,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,833,0,721
1.74382E+12,1628,HTTP Request,200,OK,USERS 1-26,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1626,0,1517
1.74382E+12,1445,HTTP Request,200,OK,USERS 1-35,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,1433,0,1337
1.74382E+12,374,HTTP Request,200,OK,USERS 1-89,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,373,0,261
1.74382E+12,1147,HTTP Request,200,OK,USERS 1-50,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,1133,0,1036
1.74382E+12,745,HTTP Request,200,OK,USERS 1-70,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,732,0,639
1.74382E+12,1226,HTTP Request,200,OK,USERS 1-46,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1213,0,1120
1.74382E+12,582,HTTP Request,200,OK,USERS 1-79,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,582,0,455
1.74382E+12,1083,HTTP Request,200,OK,USERS 1-54,text,TRUE,,3293,119,108,108,https://www.saucedemo.com/,1083,0,957
1.74382E+12,1729,HTTP Request,200,OK,USERS 1-16,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,1728,0,1601
1.74382E+12,788,HTTP Request,200,OK,USERS 1-68,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,775,0,678
1.74382E+12,1707,HTTP Request,200,OK,USERS 1-2,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,1691,0,1597
1.74382E+12,727,HTTP Request,200,OK,USERS 1-72,text,TRUE,,3295,119,108,108,https://www.saucedemo.com/,727,0,599
1.74382E+12,526,HTTP Request,200,OK,USERS 1-81,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,526,0,414
1.74382E+12,1609,HTTP Request,200,OK,USERS 1-27,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1608,0,1497
1.74382E+12,1688,HTTP Request,200,OK,USERS 1-24,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,1688,0,1559
1.74382E+12,608,HTTP Request,200,OK,USERS 1-77,text,TRUE,,3293,119,108,108,https://www.saucedemo.com/,607,0,482
1.74382E+12,1710,HTTP Request,200,OK,USERS 1-15,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1710,0,1599
1.74382E+12,904,HTTP Request,200,OK,USERS 1-62,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,888,0,794
1.74382E+12,596,HTTP Request,200,OK,USERS 1-76,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,585,0,489
1.74382E+12,1332,HTTP Request,200,OK,USERS 1-41,text,TRUE,,3296,119,107,107,https://www.saucedemo.com/,1331,0,1219
1.74382E+12,381,HTTP Request,200,OK,USERS 1-88,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,370,0,275
1.74382E+12,1710,HTTP Request,200,OK,USERS 1-5,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1699,0,1602
1.74382E+12,1710,HTTP Request,200,OK,USERS 1-10,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,1698,0,1600
1.74382E+12,303,HTTP Request,200,OK,USERS 1-92,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,291,0,197
1.74382E+12,1506,HTTP Request,200,OK,USERS 1-32,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,1505,0,1395
1.74382E+12,1449,HTTP Request,200,OK,USERS 1-36,text,TRUE,,3293,119,108,108,https://www.saucedemo.com/,1449,0,1317
1.74382E+12,1710,HTTP Request,200,OK,USERS 1-21,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1710,0,1599
1.74382E+12,285,HTTP Request,200,OK,USERS 1-93,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,273,0,179
1.74382E+12,1569,HTTP Request,200,OK,USERS 1-29,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1568,0,1457
1.74382E+12,1266,HTTP Request,200,OK,USERS 1-44,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1253,0,1156
1.74382E+12,1726,HTTP Request,200,OK,USERS 1-12,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,1725,0,1600
1.74382E+12,428,HTTP Request,200,OK,USERS 1-86,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,427,0,317
1.74382E+12,1487,HTTP Request,200,OK,USERS 1-33,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,1471,0,1377
1.74382E+12,1551,HTTP Request,200,OK,USERS 1-30,text,TRUE,,3295,119,107,107,https://www.saucedemo.com/,1551,0,1437
1.74382E+12,810,HTTP Request,200,OK,USERS 1-67,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,809,0,685
1.74382E+12,1719,HTTP Request,200,OK,USERS 1-6,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,1719,0,1601
1.74382E+12,488,HTTP Request,200,OK,USERS 1-83,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,472,0,380
1.74382E+12,409,HTTP Request,200,OK,USERS 1-87,text,TRUE,,3294,119,107,107,https://www.saucedemo.com/,407,0,298
1.74382E+12,1648,HTTP Request,200,OK,USERS 1-25,text,TRUE,,3293,119,107,107,https://www.saucedemo.com/,1632,0,1538
1.74382E+12,1739,HTTP Request,200,OK,USERS 1-17,text,TRUE,,3295,119,108,108,https://www.saucedemo.com/,1739,0,1601
1.74382E+12,256,HTTP Request,200,OK,USERS 1-95,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,256,0,151
1.74382E+12,477,HTTP Request,200,OK,USERS 1-85,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,476,0,337
1.74382E+12,1739,HTTP Request,200,OK,USERS 1-7,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,1738,0,1601
1.74382E+12,1195,HTTP Request,200,OK,USERS 1-49,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,1195,0,1058
1.74382E+12,362,HTTP Request,200,OK,USERS 1-91,text,TRUE,,3294,119,109,109,https://www.saucedemo.com/,362,0,219
1.74382E+12,1075,HTTP Request,200,OK,USERS 1-55,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,1075,0,937
1.74382E+12,1554,HTTP Request,200,OK,USERS 1-31,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,1554,0,1417
1.74382E+12,1738,HTTP Request,200,OK,USERS 1-9,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,1738,0,1601
1.74382E+12,1738,HTTP Request,200,OK,USERS 1-1,text,TRUE,,3296,119,108,108,https://www.saucedemo.com/,1737,0,1601
1.74382E+12,698,HTTP Request,200,OK,USERS 1-73,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,698,0,562
1.74382E+12,954,HTTP Request,200,OK,USERS 1-61,text,TRUE,,3294,119,108,108,https://www.saucedemo.com/,954,0,818
1.74382E+12,260,HTTP Request,200,OK,USERS 1-96,text,TRUE,,3295,119,109,109,https://www.saucedemo.com/,260,0,150
1.74382E+12,244,HTTP Request,200,OK,USERS 1-97,text,TRUE,,3293,119,109,109,https://www.saucedemo.com/,243,0,147
1.74382E+12,226,HTTP Request,200,OK,USERS 1-98,text,TRUE,,3294,119,109,109,https://www.saucedemo.com/,225,0,129
1.74382E+12,223,HTTP Request,200,OK,USERS 1-99,text,TRUE,,3293,119,110,110,https://www.saucedemo.com/,222,0,139
1.74382E+12,65,HTTP Request,200,OK,USERS 1-70,text,TRUE,,3296,119,111,111,https://www.saucedemo.com/,65,0,0
1.74382E+12,64,HTTP Request,200,OK,USERS 1-46,text,TRUE,,3294,119,111,111,https://www.saucedemo.com/,64,0,0
1.74382E+12,64,HTTP Request,200,OK,USERS 1-54,text,TRUE,,3294,119,111,111,https://www.saucedemo.com/,64,0,0
1.74382E+12,65,HTTP Request,200,OK,USERS 1-71,text,TRUE,,3294,119,111,111,https://www.saucedemo.com/,64,0,0
1.74382E+12,65,HTTP Request,200,OK,USERS 1-19,text,TRUE,,3294,119,111,111,https://www.saucedemo.com/,65,0,0
1.74382E+12,67,HTTP Request,200,OK,USERS 1-59,text,TRUE,,3296,119,111,111,https://www.saucedemo.com/,67,0,0
1.74382E+12,68,HTTP Request,200,OK,USERS 1-39,text,TRUE,,3296,119,111,111,https://www.saucedemo.com/,67,0,0
1.74382E+12,71,HTTP Request,200,OK,USERS 1-56,text,TRUE,,3294,119,104,104,https://www.saucedemo.com/,70,0,0
1.74382E+12,71,HTTP Request,200,OK,USERS 1-16,text,TRUE,,3294,119,105,105,https://www.saucedemo.com/,71,0,0
1.74382E+12,72,HTTP Request,200,OK,USERS 1-50,text,TRUE,,3296,119,105,105,https://www.saucedemo.com/,72,0,0
1.74382E+12,71,HTTP Request,200,OK,USERS 1-79,text,TRUE,,3294,119,105,105,https://www.saucedemo.com/,71,0,0
1.74382E+12,71,HTTP Request,200,OK,USERS 1-38,text,TRUE,,3293,119,104,104,https://www.saucedemo.com/,70,0,0
1.74382E+12,72,HTTP Request,200,OK,USERS 1-63,text,TRUE,,3294,119,101,101,https://www.saucedemo.com/,72,0,0
1.74382E+12,76,HTTP Request,200,OK,USERS 1-18,text,TRUE,,3296,119,99,99,https://www.saucedemo.com/,76,0,0
1.74382E+12,77,HTTP Request,200,OK,USERS 1-72,text,TRUE,,3295,119,99,99,https://www.saucedemo.com/,77,0,0
1.74382E+12,77,HTTP Request,200,OK,USERS 1-74,text,TRUE,,3294,119,99,99,https://www.saucedemo.com/,77,0,0
1.74382E+12,78,HTTP Request,200,OK,USERS 1-2,text,TRUE,,3296,119,99,99,https://www.saucedemo.com/,78,0,0
1.74382E+12,78,HTTP Request,200,OK,USERS 1-68,text,TRUE,,3296,119,99,99,https://www.saucedemo.com/,78,0,0
1.74382E+12,78,HTTP Request,200,OK,USERS 1-84,text,TRUE,,3294,119,94,94,https://www.saucedemo.com/,78,0,0
1.74382E+12,80,HTTP Request,200,OK,USERS 1-51,text,TRUE,,3294,119,94,94,https://www.saucedemo.com/,79,0,0
1.74382E+12,80,HTTP Request,200,OK,USERS 1-27,text,TRUE,,3294,119,94,94,https://www.saucedemo.com/,79,0,0
1.74382E+12,79,HTTP Request,200,OK,USERS 1-77,text,TRUE,,3294,119,94,94,https://www.saucedemo.com/,79,0,0
1.74382E+12,80,HTTP Request,200,OK,USERS 1-81,text,TRUE,,3296,119,93,93,https://www.saucedemo.com/,80,0,0
1.74382E+12,83,HTTP Request,200,OK,USERS 1-11,text,TRUE,,3296,119,89,89,https://www.saucedemo.com/,83,0,0
1.74382E+12,82,HTTP Request,200,OK,USERS 1-76,text,TRUE,,3294,119,89,89,https://www.saucedemo.com/,82,0,0
1.74382E+12,84,HTTP Request,200,OK,USERS 1-94,text,TRUE,,3296,119,89,89,https://www.saucedemo.com/,84,0,0
1.74382E+12,85,HTTP Request,200,OK,USERS 1-34,text,TRUE,,3295,119,89,89,https://www.saucedemo.com/,85,0,0
1.74382E+12,85,HTTP Request,200,OK,USERS 1-35,text,TRUE,,3295,119,87,87,https://www.saucedemo.com/,84,0,0
1.74382E+12,86,HTTP Request,200,OK,USERS 1-42,text,TRUE,,3294,119,85,85,https://www.saucedemo.com/,86,0,0
1.74382E+12,86,HTTP Request,200,OK,USERS 1-57,text,TRUE,,3296,119,84,84,https://www.saucedemo.com/,86,0,0
1.74382E+12,87,HTTP Request,200,OK,USERS 1-62,text,TRUE,,3294,119,82,82,https://www.saucedemo.com/,87,0,0
1.74382E+12,89,HTTP Request,200,OK,USERS 1-22,text,TRUE,,3294,119,82,82,https://www.saucedemo.com/,89,0,0
1.74382E+12,92,HTTP Request,200,OK,USERS 1-23,text,TRUE,,3294,119,81,81,https://www.saucedemo.com/,92,0,0
1.74382E+12,90,HTTP Request,200,OK,USERS 1-37,text,TRUE,,3294,119,81,81,https://www.saucedemo.com/,90,0,0
1.74382E+12,92,HTTP Request,200,OK,USERS 1-90,text,TRUE,,3294,119,79,79,https://www.saucedemo.com/,91,0,0
1.74382E+12,92,HTTP Request,200,OK,USERS 1-88,text,TRUE,,3294,119,79,79,https://www.saucedemo.com/,92,0,0
1.74382E+12,93,HTTP Request,200,OK,USERS 1-65,text,TRUE,,3294,119,78,78,https://www.saucedemo.com/,92,0,0
1.74382E+12,94,HTTP Request,200,OK,USERS 1-13,text,TRUE,,3296,119,78,78,https://www.saucedemo.com/,93,0,0
1.74382E+12,97,HTTP Request,200,OK,USERS 1-24,text,TRUE,,3296,119,75,75,https://www.saucedemo.com/,97,0,0
1.74382E+12,95,HTTP Request,200,OK,USERS 1-45,text,TRUE,,3294,119,75,75,https://www.saucedemo.com/,95,0,0
1.74382E+12,96,HTTP Request,200,OK,USERS 1-3,text,TRUE,,3294,119,75,75,https://www.saucedemo.com/,96,0,0
1.74382E+12,100,HTTP Request,200,OK,USERS 1-89,text,TRUE,,3294,119,75,75,https://www.saucedemo.com/,99,0,0
1.74382E+12,96,HTTP Request,200,OK,USERS 1-32,text,TRUE,,3295,119,71,71,https://www.saucedemo.com/,96,0,0
1.74382E+12,97,HTTP Request,200,OK,USERS 1-41,text,TRUE,,3296,119,71,71,https://www.saucedemo.com/,97,0,0
1.74382E+12,99,HTTP Request,200,OK,USERS 1-75,text,TRUE,,3294,119,69,69,https://www.saucedemo.com/,99,0,0
1.74382E+12,103,HTTP Request,200,OK,USERS 1-78,text,TRUE,,3294,119,68,68,https://www.saucedemo.com/,103,0,0
1.74382E+12,101,HTTP Request,200,OK,USERS 1-15,text,TRUE,,3294,119,67,67,https://www.saucedemo.com/,101,0,0
1.74382E+12,101,HTTP Request,200,OK,USERS 1-66,text,TRUE,,3294,119,66,66,https://www.saucedemo.com/,100,0,0
1.74382E+12,102,HTTP Request,200,OK,USERS 1-40,text,TRUE,,3296,119,66,66,https://www.saucedemo.com/,102,0,0
1.74382E+12,101,HTTP Request,200,OK,USERS 1-92,text,TRUE,,3294,119,66,66,https://www.saucedemo.com/,101,0,0
1.74382E+12,103,HTTP Request,200,OK,USERS 1-10,text,TRUE,,3296,119,63,63,https://www.saucedemo.com/,103,0,0
1.74382E+12,105,HTTP Request,200,OK,USERS 1-69,text,TRUE,,3296,119,63,63,https://www.saucedemo.com/,105,0,0
1.74382E+12,106,HTTP Request,200,OK,USERS 1-5,text,TRUE,,3294,119,62,62,https://www.saucedemo.com/,105,0,0
1.74382E+12,106,HTTP Request,200,OK,USERS 1-26,text,TRUE,,3294,119,61,61,https://www.saucedemo.com/,106,0,0
1.74382E+12,105,HTTP Request,200,OK,USERS 1-29,text,TRUE,,3294,119,60,60,https://www.saucedemo.com/,105,0,0
1.74382E+12,106,HTTP Request,200,OK,USERS 1-93,text,TRUE,,3294,119,58,58,https://www.saucedemo.com/,106,0,0
1.74382E+12,108,HTTP Request,200,OK,USERS 1-8,text,TRUE,,3294,119,58,58,https://www.saucedemo.com/,108,0,0
1.74382E+12,109,HTTP Request,200,OK,USERS 1-21,text,TRUE,,3294,119,57,57,https://www.saucedemo.com/,109,0,0
1.74382E+12,111,HTTP Request,200,OK,USERS 1-80,text,TRUE,,3294,119,56,56,https://www.saucedemo.com/,111,0,0
1.74382E+12,111,HTTP Request,200,OK,USERS 1-20,text,TRUE,,3294,119,56,56,https://www.saucedemo.com/,111,0,0
1.74382E+12,114,HTTP Request,200,OK,USERS 1-82,text,TRUE,,3293,119,54,54,https://www.saucedemo.com/,110,0,0
1.74382E+12,115,HTTP Request,200,OK,USERS 1-60,text,TRUE,,3296,119,54,54,https://www.saucedemo.com/,115,0,0
1.74382E+12,116,HTTP Request,200,OK,USERS 1-44,text,TRUE,,3294,119,53,53,https://www.saucedemo.com/,116,0,0
1.74382E+12,117,HTTP Request,200,OK,USERS 1-36,text,TRUE,,3294,119,53,53,https://www.saucedemo.com/,117,0,0
1.74382E+12,115,HTTP Request,200,OK,USERS 1-47,text,TRUE,,3294,119,53,53,https://www.saucedemo.com/,115,0,0
1.74382E+12,120,HTTP Request,200,OK,USERS 1-64,text,TRUE,,3294,119,49,49,https://www.saucedemo.com/,120,0,0
1.74382E+12,122,HTTP Request,200,OK,USERS 1-58,text,TRUE,,3294,119,48,48,https://www.saucedemo.com/,121,0,0
1.74382E+12,122,HTTP Request,200,OK,USERS 1-14,text,TRUE,,3294,119,48,48,https://www.saucedemo.com/,122,0,0
1.74382E+12,121,HTTP Request,200,OK,USERS 1-28,text,TRUE,,3294,119,48,48,https://www.saucedemo.com/,121,0,0
1.74382E+12,121,HTTP Request,200,OK,USERS 1-48,text,TRUE,,3294,119,47,47,https://www.saucedemo.com/,121,0,0
1.74382E+12,121,HTTP Request,200,OK,USERS 1-52,text,TRUE,,3294,119,47,47,https://www.saucedemo.com/,121,0,0
1.74382E+12,124,HTTP Request,200,OK,USERS 1-53,text,TRUE,,3296,119,46,46,https://www.saucedemo.com/,124,0,0
1.74382E+12,115,HTTP Request,200,OK,USERS 1-6,text,TRUE,,3294,119,42,42,https://www.saucedemo.com/,115,0,0
1.74382E+12,123,HTTP Request,200,OK,USERS 1-43,text,TRUE,,3294,119,42,42,https://www.saucedemo.com/,123,0,0
1.74382E+12,125,HTTP Request,200,OK,USERS 1-4,text,TRUE,,3294,119,42,42,https://www.saucedemo.com/,125,0,0
1.74382E+12,141,HTTP Request,200,OK,USERS 1-33,text,TRUE,,3294,119,41,41,https://www.saucedemo.com/,141,0,0
1.74382E+12,144,HTTP Request,200,OK,USERS 1-67,text,TRUE,,3296,119,40,40,https://www.saucedemo.com/,143,0,0
1.74382E+12,144,HTTP Request,200,OK,USERS 1-86,text,TRUE,,3295,119,40,40,https://www.saucedemo.com/,143,0,0
1.74382E+12,144,HTTP Request,200,OK,USERS 1-30,text,TRUE,,3295,119,40,40,https://www.saucedemo.com/,143,0,0
1.74382E+12,144,HTTP Request,200,OK,USERS 1-12,text,TRUE,,3296,119,40,40,https://www.saucedemo.com/,143,0,0
1.74382E+12,143,HTTP Request,200,OK,USERS 1-87,text,TRUE,,3294,119,40,40,https://www.saucedemo.com/,142,0,0
1.74382E+12,142,HTTP Request,200,OK,USERS 1-95,text,TRUE,,3296,119,40,40,https://www.saucedemo.com/,142,0,0
1.74382E+12,148,HTTP Request,200,OK,USERS 1-83,text,TRUE,,3294,119,34,34,https://www.saucedemo.com/,148,0,0
1.74382E+12,149,HTTP Request,200,OK,USERS 1-17,text,TRUE,,3295,119,34,34,https://www.saucedemo.com/,148,0,0
1.74382E+12,149,HTTP Request,200,OK,USERS 1-25,text,TRUE,,3294,119,34,34,https://www.saucedemo.com/,149,0,0
1.74382E+12,147,HTTP Request,200,OK,USERS 1-9,text,TRUE,,3296,119,33,33,https://www.saucedemo.com/,147,0,0
1.74382E+12,147,HTTP Request,200,OK,USERS 1-55,text,TRUE,,3294,119,33,33,https://www.saucedemo.com/,147,0,0
1.74382E+12,148,HTTP Request,200,OK,USERS 1-85,text,TRUE,,3296,119,33,33,https://www.saucedemo.com/,148,0,0
1.74382E+12,149,HTTP Request,200,OK,USERS 1-7,text,TRUE,,3294,119,28,28,https://www.saucedemo.com/,149,0,0
1.74382E+12,149,HTTP Request,200,OK,USERS 1-1,text,TRUE,,3296,119,28,28,https://www.saucedemo.com/,148,0,0
1.74382E+12,150,HTTP Request,200,OK,USERS 1-49,text,TRUE,,3296,119,27,27,https://www.saucedemo.com/,150,0,0
1.74382E+12,148,HTTP Request,200,OK,USERS 1-96,text,TRUE,,3295,119,26,26,https://www.saucedemo.com/,148,0,0
1.74382E+12,149,HTTP Request,200,OK,USERS 1-73,text,TRUE,,3294,119,26,26,https://www.saucedemo.com/,148,0,0
1.74382E+12,150,HTTP Request,200,OK,USERS 1-31,text,TRUE,,3294,119,25,25,https://www.saucedemo.com/,150,0,0
1.74382E+12,151,HTTP Request,200,OK,USERS 1-91,text,TRUE,,3294,119,25,25,https://www.saucedemo.com/,151,0,0
1.74382E+12,313,HTTP Request,200,OK,USERS 1-101,text,TRUE,,3295,119,25,25,https://www.saucedemo.com/,313,0,165
1.74382E+12,149,HTTP Request,200,OK,USERS 1-61,text,TRUE,,3294,119,24,24,https://www.saucedemo.com/,149,0,0
1.74382E+12,136,HTTP Request,200,OK,USERS 1-97,text,TRUE,,3294,119,20,20,https://www.saucedemo.com/,136,0,0
1.74382E+12,136,HTTP Request,200,OK,USERS 1-98,text,TRUE,,3294,119,20,20,https://www.saucedemo.com/,136,0,0
1.74382E+12,329,HTTP Request,200,OK,USERS 1-100,text,TRUE,,3294,119,18,18,https://www.saucedemo.com/,329,0,180
1.74382E+12,132,HTTP Request,200,OK,USERS 1-99,text,TRUE,,3294,119,18,18,https://www.saucedemo.com/,132,0,0
1.74382E+12,297,HTTP Request,200,OK,USERS 1-102,text,TRUE,,3294,119,17,17,https://www.saucedemo.com/,297,0,171
1.74382E+12,68,HTTP Request,200,OK,USERS 1-101,text,TRUE,,3296,119,21,21,https://www.saucedemo.com/,68,0,0
1.74382E+12,364,HTTP Request,200,OK,USERS 1-103,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,364,0,281
1.74382E+12,86,HTTP Request,200,OK,USERS 1-100,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,86,0,0
1.74382E+12,345,HTTP Request,200,OK,USERS 1-104,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,345,0,263
1.74382E+12,325,HTTP Request,200,OK,USERS 1-105,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,324,0,242
1.74382E+12,82,HTTP Request,200,OK,USERS 1-102,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,82,0,0
1.74382E+12,266,HTTP Request,200,OK,USERS 1-108,text,TRUE,,3294,119,21,21,https://www.saucedemo.com/,266,0,184
1.74382E+12,306,HTTP Request,200,OK,USERS 1-106,text,TRUE,,3296,119,21,21,https://www.saucedemo.com/,306,0,225
